WatershedID,ParamID,Value
17090007,18,34.987213
17090007,19,226.33376
17090007,20,42.886627
17090007,21,969.0
17090008,1,217.23251
17090008,2,48.35196
17090008,3,1074.455
17090008,4,1587.4043
17090008,5,3.259592
17090008,7,19.247223
17090008,8,9.334861
17090008,10,38.6309
17090008,11,1.028421
17090008,12,45.856922
17090008,13,374555.25
17090008,15,217.23251
17090008,16,49.35196
17090008,18,34.51075
17090008,19,224.5218
17090008,20,42.16551
17090008,21,1029.0
17090009,1,369.11526
17090009,2,46.328392
17090009,3,1501.0336
17090009,4,1603.7893
17090009,5,2.5541515
17090009,7,17.835672
17090009,8,7.6975226
17090009,10,37.52283
17090009,11,1.4004794
17090009,12,45.308643
17090009,13,299630.56
17090009,15,369.11526
17090009,16,47.328392
17090009,18,33.642567
17090009,19,218.07103
17090009,20,41.52916
17090009,21,1379.0
17090010,1,194.46024
17090010,2,42.0605
17090010,3,1050.7877
17090010,4,1324.0896
17090010,5,2.341549
17090010,7,13.284645
17090010,8,8.134311
17090010,10,35.434956
17090010,11,0.7826667
17090010,12,45.561455
17090010,13,275852.25
17090010,15,194.46024
17090010,16,43.0605
17090010,18,34.043556
17090010,19,252.09454
17090010,20,42.27084
17090010,21,958.0
17090011,1,829.0074
17090011,2,81.45303
17090011,3,2197.4727
17090011,4,1900.1885
17090011,5,6.111095
17090011,7,2.4779987
17090011,8,12.315596
17090011,10,62.113495
17090011,11,2.5860646
17090011,12,40.622448
17090011,13,367045.47
17090011,15,829.0074
17090011,16,82.45303
17090011,18,29.301504
17090011,19,166.27025
17090011,20,37.73806
17090011,21,1976.0
17090012,1,113.3812
17090012,2,27.621399
17090012,3,650.2097
17090012,4,1265.0536
17090012,5,1.0395637
17090012,7,0.0
17090012,8,6.0570745
17090012,10,29.425213
17090012,11,2.032794
17090012,12,46.33021
17090012,13,253133.55
17090012,15,113.3812
17090012,16,28.621399
17090012,18,34.543774
17090012,19,226.61641
17090012,20,42.888836
17090012,21,620.0
17100101,1,340.8298
17100101,2,29.33097
17100101,4,3067.518
17100101,7,0.0
17100101,8,7.9478803
17100101,10,68.65608
17100101,11,2.362683
17100101,12,44.510597
17100101,15,340.8298
17100101,16,30.33097
17100101,18,34.744778
17100101,19,126.34505
17100101,20,41.11194
17100101,21,2270.0
17100102,1,343.0692
17100102,2,27.330416
17100102,4,3305.7163
17100102,7,0.0
17100102,8,7.9479966
17100102,10,68.45175
17100102,11,2.8539593
17100102,12,44.525364
17100102,15,343.0692
17100102,16,28.330416
17100102,18,34.43214
17100102,19,140.31918
17100102,20,41.054207
17100102,21,1927.0
17100103,1,224.91356
17100103,2,29.59047
17100103,4,1611.2325
17100103,7,13.0
17100103,8,4.099732
17100103,10,55.244236
17100103,11,3.3447442
17100103,12,45.376396
17100103,15,224.91356
17100103,16,30.59047
17100103,18,33.86823
17100103,19,231.7569
17100103,20,41.038464
17100103,21,1076.0
17100104,1,190.1393
17100104,2,30.427465
17100104,4,2751.077
17100104,7,3.0
17100104,8,4.017775
17100104,10,63.632534
17100104,11,2.3875177
17100104,12,45.027733
17100104,15,190.1393
17100104,16,31.427465
17100104,18,34.201202
17100104,19,200.50017
17100104,20,41.298424
17100104,21,1294.0
17100105,1,119.5416
17100105,2,18.577675
17100105,4,2622.4016
17100105,7,0.0
17100105,8,2.899046
17100105,10,66.563934
17100105,11,2.2467859
17100105,12,46.293415
17100105,15,119.5416
17100105,16,19.577675
17100105,18,35.978596
17100105,19,235.71239
17100105,20,42.543118
17100105,21,1173.0
17100106,1,111.93037
17100106,2,24.669992
17100106,4,2315.075
17100106,7,0.0
17100106,8,2.855765
17100106,10,59.328506
17100106,11,2.19
17100106,12,46.825497
17100106,15,111.93037
17100106,16,25.669992
17100106,18,35.95639
17100106,19,275.2591
17100106,20,42.45017
17100106,21,723.0
17100201,1,100.71122
17100201,2,7.427359
17100201,4,2612.9873
17100201,7,0.0
17100201,8,3.5270653
17100201,10,44.818455
17100201,11,2.307826
17100201,12,48.409466
17100201,13,432163.28
17100201,15,100.71122
17100201,16,8.427359
17100201,18,38.625053
17100201,19,256.95096
17100201,20,44.59115
17100201,21,821.0
17100202,1,336.27347
17100202,2,44.972275
17100202,4,2518.0596
17100202,7,0.0
17100202,8,5.620392
17100202,10,61.020226
17100202,11,1.6211644
17100202,12,44.491955
17100202,13,407399.3
17100202,15,336.27347
17100202,16,45.972275
17100202,18,33.29123
17100202,19,254.0416
17100202,20,40.36062
17100202,21,957.0
17100203,1,296.05914
17100203,2,31.335476
17100203,4,2729.0547
17100203,7,0.0
17100203,8,6.5366526
17100203,10,60.28027
17100203,11,1.6953548
17100203,12,46.301857
17100203,13,514185.34
17100203,15,296.05914
17100203,16,32.335476
17100203,18,35.988354
17100203,19,290.1007
17100203,20,42.421864
17100203,21,1011.0
17100204,1,214.77309
17100204,2,34.788322
17100204,4,2296.3574
17100204,7,0.0
17100204,8,5.0204477
17100204,10,60.60899
17100204,11,2.2384496
17100204,12,48.317856
17100204,13,475045.7
17100204,15,214.77309
17100204,16,35.788322
17100204,18,37.1558
17100204,19,257.18646
17100204,20,42.885498
17100204,21,1032.0
17100205,1,221.6679
17100205,2,33.544514
17100205,4,2082.3462
17100205,7,0.0
17100205,8,5.5993814
17100205,10,67.88578
17100205,11,2.1858408
17100205,12,48.769367
17100205,13,500994.56
17100205,15,221.6679
17100205,16,34.544514
17100205,18,37.72156
17100205,19,216.48148
17100205,20,43.49193
17100205,21,1122.0
17100206,1,262.3738
17100206,2,32.00774
17100206,4,1824.1866
17100206,7,1.0
17100206,8,4.8413143
17100206,10,65.41394
17100206,11,2.1107576
17100206,12,48.038677
17100206,13,443349.3
17100206,15,262.3738
17100206,16,33.00774
17100206,18,35.787106
17100206,19,176.72302
17100206,20,42.47574
17100206,21,905.0
17100207,1,58.723606
17100207,2,14.923506
17100207,4,1870.9722
17100207,7,0.0
17100207,8,2.1254585
17100207,10,54.347507
17100207,11,2.6200001
17100207,12,51.038746
17100207,13,411625.9
17100207,15,58.723606
17100207,16,15.923506
17100207,18,39.721638
17100207,19,244.6662
17100207,20,44.76879
17100207,21,394.0
17100301,1,1013.6238
17100301,2,31.565908
17100301,4,1495.7584
17100301,7,117.0
17100301,8,9.739323
17100301,10,61.707397
17100301,11,2.299652
17100301,12,43.67331
17100301,13,343922.03
17100301,15,1013.6238
17100301,16,32.565907
17100301,18,29.368559
17100301,19,164.94603
17100301,20,37.106327
17100301,21,2406.0
17100301,22,0.465
17100302,1,659.4311
17100302,2,33.352257
17100302,4,1132.3469
17100302,7,117.0
17100302,8,8.761935
17100302,10,58.10637
17100302,11,1.8318272
17100302,12,47.04893
17100302,13,315481.44
17100302,15,659.4311
17100302,16,34.352257
17100302,18,32.829662
17100302,19,156.66832
17100302,20,40.652977
17100302,21,1911.0
17100302,22,0.465
17100303,1,280.86893
17100303,2,32.85645
17100303,4,1494.3339
17100303,7,0.0
17100303,8,5.7750564
17100303,10,58.421772
17100303,11,1.7642801
17100303,12,48.246624
17100303,13,410889.0
17100303,15,280.86893
17100303,16,33.85645
17100303,18,35.49214
17100303,19,176.61343
17100303,20,42.563198
17100303,21,1236.0
17100304,1,211.69147
17100304,2,23.695194
17100304,4,1705.4775
17100304,7,0.0
17100304,8,4.2562046
17100304,10,57.53793
17100304,11,2.4027274
17100304,12,50.574574
17100304,13,449279.22
17100304,15,211.69147
17100304,16,24.695194
17100304,18,38.297993
17100304,19,195.16591
17100304,20,44.11308
17100304,21,869.0
17100305,1,361.91214
17100305,2,42.938763
17100305,4,1560.1797
17100305,7,2.0
17100305,8,7.0247836
17100305,10,57.881367
17100305,11,2.206236
17100305,12,50.3618
17100305,13,434259.12
17100305,15,361.91214
17100305,16,43.938763
17100305,18,36.792538
17100305,19,195.64322
17100305,20,43.14916
17100305,21,1148.0
17100306,1,201.66078
17100306,2,21.562847
17100306,4,2382.3193
17100306,7,0.0
17100306,8,5.2835402
17100306,10,57.43847
17100306,11,1.6346914
17100306,12,52.03528
17100306,13,531826.8
17100306,15,201.66078
17100306,16,22.562847
17100306,18,40.48583
17100306,19,159.47954
17100306,20,45.486057
17100306,21,1137.0
17100307,1,1140.0234
17100307,2,39.20119
17100307,4,1142.5096
17100307,7,371.0
17100307,8,7.680228
17100307,10,55.264156
17100307,11,2.1515472
17100307,12,42.912594
17100307,13,303896.34
17100307,15,1140.0234
17100307,16,40.20119
17100307,18,27.69916
17100307,19,153.48372
17100307,20,36.307133
17100307,21,2687.0
17100307,22,0.465
17100308,1,730.53906
17100308,2,17.64724
17100308,4,765.4062
17100308,7,264.0
17100308,8,8.491772
17100308,10,44.068405
17100308,11,1.6883109
17100308,12,46.5582
17100308,13,259319.81
17100308,15,730.53906
17100308,16,18.64724
17100308,18,31.293545
17100308,19,144.18024
17100308,20,40.094807
17100308,21,2129.0
17100308,22,0.465
17100309,1,953.2972
17100309,2,32.325546
17100309,4,922.454
17100309,7,266.0
17100309,8,11.781125
17100309,10,61.612244
17100309,11,1.59632
17100309,12,45.413857
17100309,13,316481.2
17100309,15,953.2972
17100309,16,33.325546
17100309,18,30.917397
17100309,19,123.94441
17100309,20,39.673977
17100309,21,2152.0
17100309,22,0.465
17100310,1,605.72943
17100310,2,32.365906
17100310,4,1656.1812
17100310,7,3.0
17100310,8,11.74943
17100310,10,64.976135
17100310,11,1.4265385
17100310,12,48.41765
17100310,13,456987.28
17100310,15,605.72943
17100310,16,33.365906
17100310,18,34.88995
17100310,19,118.16279
17100310,20,42.034832
17100310,21,1505.0
17100311,1,812.1091
17100311,2,25.49931
17100311,4,1895.167
17100311,7,66.0
17100311,8,11.91398
17100311,10,52.005352
17100311,11,1.3220606
17100311,12,47.047813
17100311,13,508084.06
17100311,15,812.1091
17100311,16,26.49931
17100311,18,32.541054
17100311,19,101.65757
17100311,20,40.106075
17100311,21,1927.0
17100312,1,413.61993
17100312,2,35.258606
17100312,4,2586.85
17100312,7,0.0
17100312,8,8.664532
17100312,10,60.47483
17100312,11,1.2205608
17100312,12,50.61623
17100312,13,550896.25
17100312,15,413.61993
17100312,16,36.258606
17100312,18,38.49102
17100312,19,141.20355
17100312,20,44.20969
17100312,21,1359.0
17110001,2,9.82501
17110001,4,2233.6807
17110001,10,39.042507
17110001,12,36.522682
17110001,16,10.82501
17110001,18,26.709723
17110001,19,153.50677
17110002,2,4.0263276
17110002,4,1091.2026
17110002,10,35.84985
17110002,12,45.13074
17110002,16,5.0263276
17110002,18,35.02497
17110002,19,217.403
17110003,2,4.4860935
17110003,4,696.1889
17110003,10,47.47861
17110003,12,46.126198
17110003,16,5.4860935
17110003,18,37.75987
17110003,19,128.17001
17110004,2,24.627686
17110004,4,2079.7124
17110004,10,49.381744
17110004,12,40.554646
17110004,16,25.627686
17110004,18,30.4167
17110004,19,187.95123
17110005,2,28.452879
17110005,4,2425.572
17110005,10,43.241486
17110005,12,33.457047
17110005,16,29.452879
17110005,18,23.327263
17110005,19,127.095764
17110006,1,1133.046
17110006,2,41.45244
17110006,4,2798.3423
17110006,7,67.0
17110006,8,20.54676
17110006,10,52.7249
17110006,11,2.66832
17110006,12,34.520996
17110006,15,1133.046
17110006,16,42.45244
17110006,18,24.13737
17110006,19,139.75795
17110006,20,33.95762
17110006,21,2988.0
17110007,1,365.4182
17110007,2,32.62172
17110007,4,2146.2212
17110007,7,0.0
17110007,8,9.653763
17110007,10,51.542995
17110007,11,3.8105333
17110007,12,42.576447
17110007,15,365.4182
17110007,16,33.62172
17110007,18,32.000427
17110007,19,180.31902
17110007,20,40.254482
17110007,21,1348.0
17110008,1,524.15784
17110008,2,34.95789
17110008,4,2746.4836
17110008,7,0.0
17110008,8,11.750959
17110008,10,60.051044
17110008,11,3.1598275
17110008,12,41.144966
17110008,15,524.15784
17110008,16,35.95789
17110008,18,30.7564
17110008,19,174.04597
17110008,20,39.094067
17110008,21,1841.0
17110009,1,843.52136
17110009,2,35.934456
17110009,4,2899.3042
17110009,7,9.0
17110009,8,15.667816
17110009,10,55.48601
17110009,11,3.3847857
17110009,12,37.735855
17110009,15,843.52136
17110009,16,36.934456
17110009,18,28.007584
17110009,19,147.48242
17110009,20,36.78865
17110009,21,2268.0
17110010,1,631.80176
17110010,2,38.620415
17110010,4,2742.393
17110010,7,9.0
17110010,8,12.828234
17110010,10,56.249233
17110010,11,5.2038794
17110010,12,40.693295
17110010,15,631.80176
17110010,16,39.620415
17110010,18,30.799192
17110010,19,153.17351
17110010,20,38.802044
17110010,21,2019.0
17110011,1,151.38379
17110011,2,15.534637
17110011,4,1630.8315
17110011,7,0.0
17110011,8,3.726411
17110011,10,38.602974
17110011,11,3.9610202
17110011,12,45.389923
17110011,15,151.38379
17110011,16,16.534637
17110011,18,34.475193
17110011,19,209.78534
17110011,20,42.46181
17110011,21,1353.0
17110012,1,260.71262
17110012,2,11.627911
17110012,4,1530.8276
17110012,7,5.0
17110012,8,5.090347
17110012,10,39.335228
17110012,11,6.405096
17110012,12,44.662106
17110012,15,260.71262
17110012,16,12.627911
17110012,18,34.40605
17110012,19,127.09664
17110012,20,42.3449
17110012,21,1457.0
17110013,1,509.1565
17110013,2,15.027138
17110013,4,1775.1139
17110013,7,1.0
17110013,8,7.892501
17110013,10,48.32974
17110013,11,4.7218747
17110013,12,41.8178
17110013,15,509.1565
17110013,16,16.027138
17110013,18,31.507074
17110013,19,143.21948
17110013,20,39.499603
17110013,21,1590.0
17110014,1,883.3744
17110014,2,35.55735
17110014,4,1797.0981
17110014,7,2.0
17110014,8,11.070345
17110014,10,50.89046
17110014,11,4.5907736
17110014,12,39.158115
17110014,15,883.3744
17110014,16,36.55735
17110014,18,28.621487
17110014,19,154.98293
17110014,20,36.430874
17110014,21,4139.0
17110015,1,521.83765
17110015,2,23.215794
17110015,4,1527.937
17110015,7,4.0
17110015,8,6.4997764
17110015,10,53.129627
17110015,11,5.4997673
17110015,12,42.850925
17110015,15,521.83765
17110015,16,24.215794
17110015,18,31.635069
17110015,19,159.20482
17110015,20,39.115726
17110015,21,4307.0
17110016,1,268.6205
17110016,2,10.544758
17110016,4,1355.0613
17110016,7,2.0
17110016,8,4.5303774
17110016,10,48.474854
17110016,11,6.144839
17110016,12,45.302456
17110016,15,268.6205
17110016,16,11.544758
17110016,18,33.6078
17110016,19,161.62401
17110016,20,40.864315
17110016,21,1084.0
17110017,1,578.12054
17110017,2,39.052376
17110017,4,3053.307
17110017,7,2.0
17110017,8,13.016017
17110017,10,63.127262
17110017,11,3.1105
17110017,12,42.329563
17110017,15,578.12054
17110017,16,40.052376
17110017,18,31.67797
17110017,19,69.45243
17110017,20,39.5961
17110017,21,1781.0
17110018,1,449.20834
17110018,2,35.94428
17110018,4,1863.6627
17110018,7,0.0
17110018,8,10.097326
17110018,10,60.82839
17110018,11,3.4103067
17110018,12,43.02186
17110018,15,449.20834
17110018,16,36.94428
17110018,18,32.357628
17110018,19,76.8205
17110018,20,40.024296
17110018,21,2073.0
17110019,1,48.975906
17110019,2,9.742419
17110019,4,1124.5579
17110019,7,0.0
17110019,8,1.6899447
17110019,10,41.53393
17110019,11,4.0683837
17110019,12,46.487198
17110019,15,48.975906
17110019,16,10.742419
17110019,18,36.13954
17110019,19,127.63835
17110019,20,43.373863
17110019,21,462.0
17110020,2,20.624653
17110020,4,1461.5835
17110020,10,55.93725
17110020,12,41.710617
17110020,16,21.624653
17110020,18,31.957567
17110020,19,95.25966
17110021,2,4.874965
17110021,4,2052.426
17110021,10,68.68201
17110021,12,45.24219
17110021,16,5.874965
17110021,18,36.259865
17110021,19,146.89758
17120001,1,1375.1982
17120001,2,2.4278853
17120001,4,310.78586
17120001,7,1250.0
17120001,8,1.9900857
17120001,10,2.4989402
17120001,11,1.0640485
17120001,12,37.276733
17120001,13,105399.17
17120001,15,1375.1982
17120001,16,3.4278853
17120001,18,18.430162
17120001,19,110.09708
17120001,20,31.503723
17120001,21,2089.0
17120002,1,1506.7325
17120002,2,15.2738905
17120002,4,412.60547
17120002,7,1251.0
17120002,8,3.1497371
17120002,10,16.873676
17120002,11,1.064889
17120002,12,36.04189
17120002,13,123209.305
17120002,15,1506.7325
17120002,16,16.273891
17120002,18,16.99598
17120002,19,157.8029
17120002,20,29.448797
17120002,21,2475.0
17120003,1,1636.8096
17120003,2,3.768669
17120003,4,458.85062
17120003,7,1250.0
17120003,8,4.2645516
17120003,10,3.0611377
17120003,11,1.5354198
17120003,12,37.746956
17120003,13,121652.65
17120003,15,1636.8096
17120003,16,4.768669
17120003,18,20.499952
17120003,19,98.57984
17120003,20,32.90096
17120003,21,2869.0
17120004,1,1443.5358
17120004,2,4.668261
17120004,4,290.6993
17120004,7,1251.0
17120004,8,1.9046344
17120004,10,3.7066453
17120004,11,1.0377738
17120004,12,37.538227
17120004,13,119496.23
17120004,15,1443.5358
17120004,16,5.668261
17120004,18,18.467346
17120004,19,94.020515
17120004,20,30.35022
17120004,21,1942.0
17120005,1,1472.5276
17120005,2,7.626231
17120005,4,309.70416
17120005,7,1266.0
17120005,8,2.5314064
17120005,10,8.432043
17120005,11,4.7820516
17120005,12,39.281113
17120005,13,136358.28
17120005,15,1472.5276
17120005,16,8.626231
17120005,18,19.843285
17120005,19,135.23259
17120005,20,29.999802
17120005,21,2311.0
17120006,1,1584.5181
17120006,2,10.501575
17120006,4,359.92157
17120006,7,1298.0
17120006,8,5.0054836
17120006,10,12.891749
17120006,11,2.1006358
17120006,12,39.78795
17120006,13,136093.03
17120006,15,1584.5181
17120006,16,11.501575
17120006,18,21.072634
17120006,19,118.7769
17120006,20,31.937597
17120006,21,2443.0
17120007,1,1635.1797
17120007,2,4.330356
17120007,4,312.7129
17120007,7,1357.0
17120007,8,3.9709196
17120007,10,4.3811135
17120007,11,1.9275321
17120007,12,39.04753
17120007,13,124262.586
17120007,15,1635.1797
17120007,16,5.330356
17120007,18,21.00732
17120007,19,104.24127
17120007,20,32.502777
17120007,21,2467.0
17120008,1,1647.4011
17120008,2,0.2106936
17120008,4,281.3964
17120008,7,1379.0
17120008,8,2.5000494
17120008,10,0.15518954
17120008,11,1.1268537
17120008,12,38.638393
17120008,13,118236.13
17120008,15,1647.4011
17120008,16,1.2106936
17120008,18,20.354818
17120008,19,107.661896
17120008,20,32.14094
17120008,21,2382.0
17120009,1,1501.7438
17120009,2,0.27065974
17120009,4,323.4024
17120009,7,1196.0
17120009,8,5.2527685
17120009,10,0.2746437
17120009,11,2.0840845
17120009,12,39.097973
17120009,13,117450.695
17120009,15,1501.7438
17120009,16,1.2706597
17120009,18,21.289928
17120009,19,87.62227
17120009,20,35.128704
17120009,21,2838.0
18010101,2,30.215988
18010101,4,2489.987
18010101,10,39.09488
18010101,12,44.474
18010101,13,626159.06
18010101,16,31.215988
18010101,18,32.0
18010101,19,105.460464
18010102,2,13.930586
18010102,4,1626.5737
18010102,16,14.930586
18010103,2,23.314442
18010103,4,1166.6184
18010103,16,24.314442
18010104,2,28.073565
18010104,4,1268.2317
18010104,16,29.073565
18010105,2,22.050991
18010105,4,1445.6799
18010105,16,23.050991
18010106,2,41.26122
18010106,4,1636.025
18010106,16,42.26122
18010107,2,23.947237
18010107,4,1877.8381
18010107,16,24.947237
18010108,2,36.522278
18010108,4,1089.0999
18010108,16,37.522278
18010109,2,19.941587
18010109,4,1047.6113
18010109,16,20.941587
18010110,2,22.278395
18010110,4,979.2903
18010110,16,23.278395
18010201,2,37.03706
18010201,4,704.94995
18010201,8,1.6411002
18010201,10,38.4411
18010201,12,30.776
18010201,13,189936.8
18010201,16,38.03706
18010201,18,24.098
18010201,19,291.47153
18010202,2,27.364737
18010202,4,520.47754
18010202,8,1.9615712
18010202,10,31.136288
18010202,12,31.19
18010202,13,156779.44
18010202,16,28.364737
18010202,18,24.188
18010202,19,200.35234
18010203,2,28.581669
18010203,4,854.28516
18010203,8,2.537524
18010203,10,34.62451
18010203,12,31.388
18010203,13,230820.4
18010203,16,29.581669
18010203,18,24.926
18010203,19,251.4323
18010204,2,13.297168
18010204,4,373.15607
18010204,10,14.33522
18010204,12,33.062
18010204,13,150157.5
18010204,16,14.297168
18010204,18,27.014
18010204,19,146.4013
18010205,2,31.255379
18010205,4,461.0656
18010205,10,48.186
18010205,12,33.224
18010205,16,32.25538
18010205,18,28.904
18010205,19,190.54439
18010206,1,730.53906
18010206,2,26.78607
18010206,4,694.2541
18010206,7,264.0
18010206,8,8.491772
18010206,10,47.49458
18010206,11,1.6883109
18010206,12,36.77
18010206,13,241572.11
18010206,15,730.53906
18010206,16,27.78607
18010206,18,26.996
18010206,19,173.41492
18010206,20,40.094807
18010206,21,2129.0
18010206,22,0.465
18010207,2,24.278027
18010207,4,610.1826
18010207,16,25.278027
18010208,2,31.18396
18010208,4,765.8913
18010208,16,32.18396
18010209,2,34.646038
18010209,4,2055.0518
18010209,10,64.83288
18010209,12,37.184
18010209,16,35.646038
18010209,18,33.098
18010209,19,71.27459
18010210,2,41.025314
18010210,4,1320.0404
18010210,16,42.025314
18010211,2,30.145863
18010211,4,1246.8945
18010211,16,31.145863
18010212,2,28.085606
18010212,4,1295.3414
18010212,16,29.085606
18020001,2,20.87247
18020001,4,414.25565
18020001,10,20.543577
18020001,12,30.992
18020001,13,143360.83
18020001,16,21.87247
18020001,18,23.432
18020001,19,130.4719
18020002,2,24.816708
18020002,4,429.34726
18020002,16,25.816708
18020003,2,24.648294
18020003,4,815.2631
18020003,16,25.648294
18020004,2,31.45489
18020004,4,1286.3966
18020004,16,32.45489
18020005,2,32.458538
18020005,4,1410.9714
18020005,16,33.458538
18020104,2,0.04983714
18020104,4,431.062
18020104,16,1.0498371
18020111,2,2.2523906
18020111,4,493.5569
18020111,16,3.2523906
18020115,2,7.7035236
18020115,4,637.21936
18020115,16,8.703524
18020116,2,4.5460687
18020116,4,692.4286
18020116,16,5.5460687
18020121,2,26.75484
18020121,4,1180.0607
18020121,16,27.75484
18020122,2,34.587124
18020122,4,692.714
18020122,16,35.587124
18020123,2,28.682707
18020123,4,1004.7636
18020123,16,29.682707
18020125,2,37.0154
18020125,4,1398.0864
18020125,16,38.0154
18020126,2,21.753544
18020126,4,860.1806
18020126,16,22.753544
18020128,2,32.44313
18020128,4,1289.1321
18020128,16,33.44313
18020129,2,27.165504
18020129,4,1027.5452
18020129,16,28.165504
18020151,2,28.718464
18020151,4,1034.8447
18020151,16,29.718464
18020152,2,12.948789
18020152,4,816.9415
18020152,16,13.948789
18020153,2,22.495226
18020153,4,1000.0142
18020153,16,23.495226
18020154,2,10.68262
18020154,4,1074.2097
18020154,16,11.68262
18020155,2,2.7077472
18020155,4,653.3644
18020155,16,3.7077472
18020156,2,10.269282
18020156,4,782.64465
18020156,16,11.269282
18020157,2,7.784827
18020157,4,809.6829
18020157,16,8.784827
18020158,2,5.2523875
18020158,4,730.3409
18020158,16,6.2523875
18020159,2,3.549774
18020159,4,556.83636
18020159,16,4.5497737
18020161,2,3.4678996
18020161,4,495.48325
18020161,16,4.4678993
18020162,2,4.739682
18020162,4,740.4143
18020162,16,5.739682
18020163,2,0.4155134
18020163,4,417.27075
18020163,16,1.4155134
18030001,2,15.57038
18030001,4,527.29767
18030001,16,16.57038
18030002,2,8.597347
18030002,3,2942.025
18030002,4,314.1969
18030002,16,9.597347
18030003,2,6.718901
18030003,4,228.70937
18030003,16,7.718901
18030004,2,3.207342
18030004,4,267.09424
18030004,16,4.2073417
18030005,2,2.61119
18030005,4,253.07477
18030005,16,3.61119
18030006,2,8.805489
18030006,4,392.06213
18030006,16,9.805489
18030007,2,10.788728
18030007,4,453.45355
18030007,16,11.788728
18030009,2,0.7089981
18030009,4,216.4488
18030009,16,1.7089981
18030010,2,25.366676
18030010,4,765.4649
18030010,16,26.366676
18030012,2,0.7182597
18030012,4,197.02945
18030012,16,1.7182597
18040001,2,4.618621
18040001,4,279.5693
18040001,16,5.618621
18040002,2,2.4814734
18040002,4,284.21365
18040002,16,3.4814734
18040003,2,1.3473331
18040003,4,307.239
18040003,16,2.3473332
18040006,2,28.838743
18040006,4,805.88684
18040006,16,29.838743
18040007,2,8.305575
18040007,4,393.7464
18040007,16,9.305575
18040008,2,18.38246
18040008,4,730.7611
18040008,16,19.38246
18040009,2,14.320656
18040009,4,804.8463
18040009,16,15.320656
18040010,2,13.256288
18040010,4,880.19556
18040010,16,14.256288
18040011,2,9.521391
18040011,4,666.4835
18040011,16,10.521391
18040012,1,1346.0
18040012,4,1105.0
18040013,1,573.0
18040013,4,861.0
18040014,2,3.0708058
18040014,4,248.6167
18040014,16,4.070806
18040051,2,1.8887273
18040051,4,362.2356
18040051,16,2.8887272
18050001,2,5.9387097
18050001,4,464.4717
18050001,16,6.9387097
18050002,2,11.274703
18050002,4,646.2121
18050002,16,12.274703
18050003,2,12.87419
18050003,4,486.26947
18050003,16,13.87419
18050004,2,9.134251
18050004,4,429.2252
18050004,16,10.134251
18050005,2,6.879442
18050005,4,780.5775
18050005,16,7.879442
18050006,2,19.678492
18050006,4,678.13434
18050006,16,20.678492
18060002,2,6.368472
18060002,4,395.8114
18060002,16,7.368472
18060003,2,0.011864914
18060003,4,191.03348
18060003,16,1.0118649
18060004,2,0.58228284
18060004,4,285.78665
18060004,16,1.5822828
18060005,2,5.819033
18060005,4,367.08023
18060005,16,6.819033
18060006,2,5.138632
18060006,4,514.6469
18060006,16,6.138632
18060007,2,3.9322853
18060007,4,310.794
18060007,16,4.9322853
18060008,2,3.3143942
18060008,4,378.9118
18060008,16,4.314394
18060009,2,2.192838
18060009,4,311.15753
18060009,16,3.192838
18060010,2,7.781224
18060010,4,428.8063
18060010,16,8.781223
18060013,2,3.1128838
18060013,4,362.0867
18060013,16,4.112884
18060014,2,0.088004485
18060014,4,247.57002
18060014,16,1.0880045
18060015,2,12.582485
18060015,4,575.7076
18060015,16,13.582485
18070101,2,16.249733
18070101,4,422.58896
18070101,16,17.249733
18070102,2,6.2695527
18070102,4,353.60434
18070102,16,7.2695527
18070103,2,0.3771347
18070103,4,275.4012
18070103,16,1.3771347
18070104,2,0.6110423
18070104,4,288.39276
18070104,16,1.6110423
18070105,2,1.1730833
18070105,4,350.3113
18070105,16,2.1730833
18070106,2,3.0921667
18070106,4,361.48053
18070106,16,4.092167
18070107,2,0.03664102
18070107,4,213.94202
18070107,16,1.036641
18070201,2,0.012387589
18070201,4,248.54509
18070201,16,1.0123876
18070202,2,3.3510296
18070202,4,312.0989
18070202,16,4.3510294
18070203,2,4.29056
18070203,4,373.67706
18070203,16,5.29056
18070204,2,0.02567598
18070204,4,260.8512
18070204,16,1.025676
18070301,2,1.9125237
18070301,4,309.3847
18070301,16,2.9125237
18070302,2,2.1245503
18070302,4,322.57285
18070302,16,3.1245503
18070303,2,3.5533628
18070303,4,367.77863
18070303,16,4.553363
18070304,2,1.050994
18070304,4,343.27048
18070304,16,2.0509942
18070305,2,0.8697305
18070305,4,395.59006
18070305,16,1.8697305
18080001,2,7.324614
18080001,4,400.56677
18080001,16,8.324615
18080002,2,4.4440565
18080002,4,321.85892
18080002,16,5.4440565
18080003,2,7.0367217
18080003,4,346.56995
18080003,16,8.036721
18090101,2,10.194403
18090101,4,333.7462
18090101,16,11.194403
18090102,2,7.874858
18090102,4,277.16068
18090102,16,8.874858
18090103,2,2.1875215
18090103,4,198.71933
18090103,16,3.1875215
18090201,2,4.4775705
18090201,4,144.09438
18090201,16,5.4775705
18090202,2,0.69869494
18090202,4,121.02484
18090202,16,1.698695
18090203,2,0.47900516
18090203,4,108.10323
18090203,16,1.4790051
18090204,2,1.2619678
18090204,4,115.64704
18090204,16,2.261968
18090205,2,0.20340553
18090205,4,114.22034
18090205,16,1.2034055
18090206,2,1.652308
18090206,4,175.74492
18090206,16,2.652308
18090207,2,0.0
18090207,4,113.99717
18090207,16,1.0
