VegetationID,Name,Physiognomy,Notes
4473,Western North American Boreal Shrub-Sedge Rich and Alkaline Fen,Wet Meadow,
4474,Western North American Boreal Spruce-Lichen Woodland,Spruce-Lichen Woodland,
4475,Western North American Boreal Treeline White Spruce Woodland,White Spruce Forest and Woodland,
4476,Western North American Boreal Wet Black Spruce-Tussock Woodland,Black Spruce Forest and Woodland,
4477,Western North American Boreal Wet Meadow,Wet Meadow,
4478,Western North American Boreal Treeline Hardwood-White Spruce Woodland,Balsam Poplar-Aspen Woodland,
4479,Western North American Boreal Treeline White Spruce-Hardwood Woodland,White Spruce-Hardwood Forest and Woodland,
4480,Western North American Boreal Mesic Hardwood-White Spruce Forest,White Spruce-Hardwood Forest and Woodland,
4481,Western North American Boreal Mesic White Spruce-Hardwood Forest,White Spruce-Hardwood Forest and Woodland,
4482,Alaska Sub-boreal Hardwood-White-Lutz Spruce Forest and Woodland,White Spruce-Hardwood Forest and Woodland,
4483,Alaska Sub-boreal White-Lutz Spruce-Hardwood Forest and Woodland,White Spruce-Hardwood Forest and Woodland,
4484,Western North American Boreal Mesic-Wet Black Spruce-Hardwood Forest and Woodland,Black Spruce Forest and Woodland,
4485,Alaskan Pacific Floodplain Deciduous Forest,Floodplain Forest and Shrubland,
4486,Alaskan Pacific Floodplain Mixed Forest,Floodplain Forest and Shrubland,
4487,Western North American Boreal Lowland Large River Floodplain Deciduous Forest,Floodplain Forest and Shrubland,
4488,Western North American Boreal Lowland Large River Floodplain Mixed Forest,Floodplain Forest and Shrubland,
4489,Western North American Boreal Montane Floodplain Deciduous Forest,Floodplain Forest and Shrubland,
4490,Western North American Boreal Montane Floodplain Mixed Forest,Floodplain Forest and Shrubland,
4491,Western North American Boreal Riparian Stringer Deciduous Forest,Riparian Stringer Forest and Shrubland,
4492,Western North American Boreal Riparian Stringer Mixed Forest,Riparian Stringer Forest and Shrubland,
4601,Micronesian Dry Cliff,Sparse Vegetation,
4602,Micronesian Dry-Site Lava Flow,Sparse Vegetation,
4603,Micronesian Dry Coastal Strand,Sparse Vegetation,
4604,Micronesian Lowland Rain Forest,Pacific Islands Upland Forest,
4605,Micronesian Lowland Limestone Forest,Pacific Islands Limestone Forest,
4606,Central and Southern Polynesian Montane Rainforest,Pacific Islands Upland Forest,
4609,Micronesian Ravine and Riparian Forest,Pacific Islands Ravine Forest,
4610,Polynesian Freshwater Marsh,Pacific Islands Swamp/Marsh,
4611,Micronesian Swamp Forest,Pacific Islands Swamp/Marsh,
4612,Western Pacific Mangrove,Pacific Islands Mangrove Forest,
4614,Central and Southern Polynesian Coastal Wooded Strand,Pacific Islands Upland Forest,
4615,Central and Southern Polynesian Cliff,Sparse Vegetation,
4616,Central and Southern Polynesian Lava Flow,Sparse Vegetation,
4617,Central and Southern Polynesian Dry Coastal Strand,Sparse Vegetation,
4618,Central and Southern Polynesian Lowland Rain Forest,Pacific Islands Lowland Forest,
4620,Central and Southern Polynesian Cloud Forest,Pacific Islands Scrub Forest/Shrub,
4621,Central and Southern Polynesian Littoral Forest,Pacific Islands Littoral/Strand Vegetation,
4622,Central and Southern Polynesian Ravine and Riparian Forest,Pacific Islands Ravine Forest,
4623,Central and Southern Polynesian Swamp Forest,Pacific Islands Swamp/Marsh,
4624,Micronesian Ravine and Riparian Shrubland,Pacific Islands Ravine Forest,
4627,Central and Southern Polynesian Dry Coastal Strand Shrubland,Pacific Islands Littoral/Strand Vegetation,
4628,Central and Southern Polynesian Dry Coastal Strand Herbaceous,Pacific Islands Littoral/Strand Vegetation,
4629,Micronesian Dry Coastal Strand Shrubland,Pacific Islands Littoral/Strand Vegetation,
4630,Micronesian Dry Coastal Strand Herbaceous,Pacific Islands Littoral/Strand Vegetation,
4902,Alaska Arctic Floodplain Shrubland,Floodplain Forest and Shrubland,
4903,Alaska Arctic Large River Floodplain Shrubland,Floodplain Forest and Shrubland,
4904,Alaska Arctic Floodplain Herbaceous,Floodplain Forest and Shrubland,
4905,Alaska Arctic Large River Floodplain Herbaceous,Floodplain Forest and Shrubland,
4911,Alaskan Pacific Acidic Sedge Peatland,Shrub and Herbaceous Peatlands,
4913,Alaskan Pacific Floodplain Shrubland (Conifer Forest),Floodplain Forest and Shrubland,
4914,Alaskan Pacific Maritime Alpine Floodplain Herbaceous,Alpine Floodplain,
4937,North American Arctic Wet Sedge-Sphagnum Peatland,Shrub and Herbaceous Peatlands,
4943,North American Arctic Polygonal Ground Tussock Tundra,Tussock Tundra,
4947,North American Arctic-Subarctic Coastal Dune & Beach,Sparse Vegetation,
4962,Western North American Boreal Lowland Large River Floodplain Shrubland (Conifer Forest),Floodplain Forest and Shrubland,
4963,Western North American Boreal Lowland Large River Floodplain Sparse Vegetation,Sparse Vegetation,
4964,Western North American Boreal Montane Floodplain Sparse Vegetation,Sparse Vegetation,
4965,Alaskan Pacific Floodplain Sparse Vegetation,Sparse Vegetation,
4966,Alaska Arctic Large River Floodplain Sparse Vegetation ,Sparse Vegetation,
4968,Western North American Boreal Montane Floodplain Shrubland (Conifer Forest),Floodplain Forest and Shrubland,
4969,Western North American Boreal Riparian Stringer Shrubland (Conifer Forest),Riparian Stringer Forest and Shrubland,
4970,Western North American Boreal Herbaceous Floodplain,Shrub and Herbaceous Floodplain Wetland,
4973,Western North American Boreal Herbaceous Rich and Alkaline Fen,Wet Meadow,
4985,Alaskan Pacific Floodplain Shrubland (Deciduous Forest),Floodplain Forest and Shrubland,
4986,Alaskan Pacific Floodplain Shrubland (Mixed Forest),Floodplain Forest and Shrubland,
4987,Western North American Boreal Lowland Large River Floodplain Shrubland (Deciduous Forest),Floodplain Forest and Shrubland,
4988,Western North American Boreal Lowland Large River Floodplain Shrubland (Mixed Forest),Floodplain Forest and Shrubland,
4989,Western North American Boreal Montane Floodplain Shrubland (Deciduous Forest),Floodplain Forest and Shrubland,
4990,Western North American Boreal Montane Floodplain Shrubland (Mixed Forest),Floodplain Forest and Shrubland,
4991,Western North American Boreal Riparian Stringer Shrubland (Deciduous Forest),Riparian Stringer Forest and Shrubland,
4992,Western North American Boreal Riparian Stringer Shrubland (Mixed Forest),Riparian Stringer Forest and Shrubland,
7008,North Pacific Oak Woodland,Western Oak Woodland and Savanna,
7009,Northwestern Great Plains Aspen Forest and Parkland,"Aspen Forest, Woodland, and Parkland",
7010,Northern Rocky Mountain Western Larch Savanna,Western Larch Forest and Woodland,
7011,Rocky Mountain Aspen Forest and Woodland,"Aspen Forest, Woodland, and Parkland",
7012,Rocky Mountain Bigtooth Maple Ravine Woodland,Bigtooth Maple Woodland,
7013,Western Great Plains Dry Bur Oak Forest and Woodland,Bur Oak Woodland and Savanna,
7014,Central and Southern California Mixed Evergreen Woodland,California Mixed Evergreen Forest and Woodland,
7015,California Coastal Redwood Forest,Redwood Forest and Woodland,
7016,Colorado Plateau Pinyon-Juniper Woodland,Pinyon-Juniper Woodland,
7017,Columbia Plateau Western Juniper Woodland and Savanna,Juniper Woodland and Savanna,
7018,East Cascades Mesic Montane Mixed-Conifer Forest and Woodland,Douglas-fir-Grand Fir-White Fir Forest and Woodland,
7019,Great Basin Pinyon-Juniper Woodland,Pinyon-Juniper Woodland,
7020,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,Limber Pine Woodland,
7021,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,Western Red-cedar-Western Hemlock Forest,
7022,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,Western Red-cedar-Western Hemlock Forest,
7023,Madrean Encinal,Juniper-Oak,
7024,Madrean Lower Montane Pine-Oak Forest and Woodland,Conifer-Oak Forest and Woodland,
7025,Madrean Pinyon-Juniper Woodland,Pinyon-Juniper Woodland,
7026,Madrean Upper Montane Conifer-Oak Forest and Woodland,Conifer-Oak Forest and Woodland,
7027,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,
7028,Mediterranean California Mesic Mixed Conifer Forest and Woodland,Douglas-fir-Grand Fir-White Fir Forest and Woodland,
7029,Mediterranean California Mixed Oak Woodland,Western Oak Woodland and Savanna,
7030,Mediterranean California Lower Montane Conifer Forest and Woodland,Conifer-Oak Forest and Woodland,
7031,California Montane Jeffrey Pine-(Ponderosa Pine) Woodland,"Ponderosa Pine Forest, Woodland and Savanna",
7032,Mediterranean California Red Fir Forest,Red Fir Forest and Woodland,
7033,Mediterranean California Subalpine Woodland,Subalpine Woodland and Parkland,
7034,Mediterranean California Mesic Serpentine Woodland,Chaparral,
7035,North Pacific Dry Douglas-fir-(Madrone) Forest and Woodland,Douglas-fir Forest and Woodland,
7036,North Pacific Seasonal Sitka Spruce Forest,Sitka Spruce Forest,
7037,North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest,Douglas-fir-Western Hemlock Forest and Woodland,
7038,North Pacific Maritime Mesic Subalpine Parkland,Mountain Hemlock Forest and Woodland,
7039,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,Douglas-fir-Western Hemlock Forest and Woodland,
7041,North Pacific Mountain Hemlock Forest,Mountain Hemlock Forest and Woodland,
7042,North Pacific Mesic Western Hemlock-Silver Fir Forest,Western Hemlock-Silver Fir Forest,
7043,Mediterranean California Mixed Evergreen Forest,California Mixed Evergreen Forest and Woodland,
7044,Northern California Mesic Subalpine Woodland,Mountain Hemlock Forest and Woodland,
7045,Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,
7046,Northern Rocky Mountain Subalpine Woodland and Parkland,Subalpine Woodland and Parkland,
7047,Northern Rocky Mountain Mesic Montane Mixed Conifer Forest,Douglas-fir-Grand Fir-White Fir Forest and Woodland,
7048,Northwestern Great Plains Highland White Spruce Woodland,Spruce-Fir Forest and Woodland,
7049,Rocky Mountain Foothill Limber Pine-Juniper Woodland,Limber Pine Woodland,
7050,Rocky Mountain Lodgepole Pine Forest,Lodgepole Pine Forest and Woodland,
7051,Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland,Douglas-fir-Ponderosa Pine-Lodgepole Pine Forest and Woodland,
7052,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,Douglas-fir-Grand Fir-White Fir Forest and Woodland,
7053,Northern Rocky Mountain Ponderosa Pine Woodland and Savanna,"Ponderosa Pine Forest, Woodland and Savanna",
7054,Southern Rocky Mountain Ponderosa Pine Woodland,"Ponderosa Pine Forest, Woodland and Savanna",
7055,Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland,Spruce-Fir Forest and Woodland,
7056,Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland,Spruce-Fir Forest and Woodland,
7057,Rocky Mountain Subalpine-Montane Limber-Bristlecone Pine Woodland,Limber Pine Woodland,
7058,Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland,Lodgepole Pine Forest and Woodland,
7059,Southern Rocky Mountain Pinyon-Juniper Woodland,Pinyon-Juniper Woodland,
7060,East Cascades Ponderosa Pine Forest and Woodland,Conifer-Oak Forest and Woodland,
7061,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,Aspen-Mixed Conifer Forest and Woodland,
7062,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland,Mountain Mahogany Woodland and Shrubland,
7063,North Pacific Broadleaf Landslide Forest,Red Alder Forest and Woodland,
7064,Colorado Plateau Mixed Low Sagebrush Shrubland,Low Sagebrush Shrubland and Steppe,
7065,Columbia Plateau Scabland Shrubland,Desert Scrub,
7066,Inter-Mountain Basins Mat Saltbush Shrubland,Salt Desert Scrub,
7067,Mediterranean California Alpine Fell-Field,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7068,North Pacific Dry and Mesic Alpine Dwarf-Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7069,North Pacific Dry and Mesic Alpine Fell-field or Meadow,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7070,Rocky Mountain Alpine Dwarf-Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7071,Sierra Nevada Alpine Dwarf-Shrubland,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7072,Wyoming Basins Dwarf Sagebrush Shrubland and Steppe,Low Sagebrush Shrubland and Steppe,
7073,Baja Semi-Desert Coastal Succulent Scrub,Pacific Coastal Scrub,
7074,Chihuahuan Creosotebush Desert Scrub,Creosotebush Desert Scrub,
7075,Chihuahuan Mixed Salt Desert Scrub,Salt Desert Scrub,
7076,Chihuahuan Stabilized Coppice Dune and Sand Flat Scrub,Desert Scrub,
7077,Chihuahuan Succulent Desert Scrub,Succulent Desert Scrub,
7078,Colorado Plateau Blackbrush-Mormon-tea Shrubland,Blackbrush Shrubland,
7079,Great Basin Xeric Mixed Sagebrush Shrubland,Low Sagebrush Shrubland and Steppe,
7080,Inter-Mountain Basins Big Sagebrush Shrubland,Big Sagebrush Shrubland and Steppe,
7081,Inter-Mountain Basins Mixed Salt Desert Scrub,Salt Desert Scrub,
7082,Mojave Mid-Elevation Mixed Desert Scrub,Desert Scrub,
7083,North Pacific Avalanche Chute Shrubland,Deciduous Shrubland,
7084,North Pacific Montane Shrubland,Deciduous Shrubland,
7085,Northwestern Great Plains Shrubland,Big Sagebrush Shrubland and Steppe,
7086,Rocky Mountain Lower Montane-Foothill Shrubland,Deciduous Shrubland,
7087,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,Creosotebush Desert Scrub,
7088,Sonora-Mojave Mixed Salt Desert Scrub,Salt Desert Scrub,
7090,Sonoran Granite Outcrop Desert Scrub,Desert Scrub,
7091,Sonoran Mid-Elevation Desert Scrub,Desert Scrub,
7092,Southern California Coastal Scrub,Pacific Coastal Scrub,
7093,Southern Colorado Plateau Sand Shrubland,Sand Shrubland,
7094,Western Great Plains Sandhill Steppe,Sand Shrubland,
7096,California Maritime Chaparral,Chaparral,
7097,California Mesic Chaparral,Chaparral,
7098,California Montane Woodland and Chaparral,Chaparral,
7099,California Xeric Serpentine Chaparral,Chaparral,
7100,Chihuahuan Mixed Desert and Thornscrub,Desert Scrub,
7101,Madrean Oriental Chaparral,Chaparral,
7102,Colorado Plateau Pinyon-Juniper Shrubland,Pinyon-Juniper Shrubland,
7103,Great Basin Semi-Desert Chaparral,Chaparral,
7104,Mogollon Chaparral,Chaparral,
7105,Northern and Central California Dry-Mesic Chaparral,Chaparral,
7106,Northern Rocky Mountain Montane-Foothill Deciduous Shrubland,Deciduous Shrubland,
7107,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,Deciduous Shrubland,
7108,Sonora-Mojave Semi-Desert Chaparral,Chaparral,
7109,Sonoran Paloverde-Mixed Cacti Desert Scrub,Desert Scrub,
7110,Southern California Dry-Mesic Chaparral,Chaparral,
7111,Western Great Plains Mesquite Shrubland,Mesquite Woodland and Scrub,
7112,California Central Valley Mixed Oak Savanna,Western Oak Woodland and Savanna,
7113,California Coastal Live Oak Woodland and Savanna,Western Oak Woodland and Savanna,
7114,California Lower Montane Foothill Pine Woodland and Savanna,Conifer-Oak Forest and Woodland,
7115,Inter-Mountain Basins Juniper Savanna,Juniper Woodland and Savanna,
7116,Madrean Juniper Savanna,Juniper Woodland and Savanna,
7117,Southern Rocky Mountain Ponderosa Pine Savanna,"Ponderosa Pine Forest, Woodland and Savanna",
7118,Southern California Oak Woodland and Savanna,Western Oak Woodland and Savanna,
7119,Southern Rocky Mountain Juniper Woodland and Savanna,Juniper Woodland and Savanna,
7120,Willamette Valley Upland Prairie,Western Oak Woodland and Savanna,
7121,Apacherian-Chihuahuan Semi-Desert Shrub-Steppe,Grassland and Steppe,
7122,Chihuahuan Gypsophilous Grassland and Steppe,Grassland and Steppe,
7123,Columbia Plateau Steppe and Grassland,Grassland and Steppe,
7124,Columbia Plateau Low Sagebrush Steppe,Low Sagebrush Shrubland and Steppe,
7125,Inter-Mountain Basins Big Sagebrush Steppe,Big Sagebrush Shrubland and Steppe,
7126,Inter-Mountain Basins Montane Sagebrush Steppe,Big Sagebrush Shrubland and Steppe,
7127,Inter-Mountain Basins Semi-Desert Shrub-Steppe,Desert Scrub,
7128,Northern California Coastal Scrub,Pacific Coastal Scrub,
7129,California Central Valley and Southern Coastal Grassland,Grassland,
7130,California Mesic Serpentine Grassland,Grassland,
7131,California Northern Coastal Grassland,Grassland,
7132,Central Mixedgrass Prairie Grassland,Mixedgrass Prairie,
7133,Chihuahuan Sandy Plains Semi-Desert Grassland,Grassland,
7134,Columbia Basin Foothill and Canyon Dry Grassland,Grassland,
7135,Inter-Mountain Basins Semi-Desert Grassland,Grassland,
7136,Mediterranean California Alpine Dry Tundra,Dry Tundra,
7137,Mediterranean California Subalpine Meadow,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7138,North Pacific Montane Grassland,Grassland,
7139,Northern Rocky Mountain Lower Montane-Foothill-Valley Grassland,Grassland,
7140,Northern Rocky Mountain Subalpine-Upper Montane Grassland,Grassland,
7141,Northwestern Great Plains Mixedgrass Prairie,Mixedgrass Prairie,
7142,Columbia Basin Palouse Prairie,Grassland,
7143,Rocky Mountain Alpine Fell-Field,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7144,Rocky Mountain Alpine Turf,Dry Tundra,
7145,Rocky Mountain Subalpine-Montane Mesic Meadow,"Alpine Dwarf-Shrubland, Fell-field and Meadow",
7146,Southern Rocky Mountain Montane-Subalpine Grassland,Grassland,
7147,Western Great Plains Foothill and Piedmont Grassland,Grassland,
7148,Western Great Plains Sand Prairie,Sand Prairie,
7149,Western Great Plains Shortgrass Prairie,Shortgrass Prairie,
7150,Western Great Plains Tallgrass Prairie,Tallgrass Prairie,
7151,California Central Valley Riparian Woodland,Western Riparian Woodland and Shrubland,
